date,time,air1,clotheswasher1,dishwasher1,dryg1,furnace1,grid,microwave1,oven1,refrigerator1,solar,demand,difference
2018-03-24,03:15:00,-0.001,0.0,0.001,0.001,0.011,0.282,0.003,0.008,0.133,-0.005,0.15600000000000003,0.12099999999999994
2018-03-24,03:30:00,0.0,0.0,0.0,0.001,0.011,0.188,0.003,0.008,0.036,-0.006,0.059,0.123
2018-03-24,03:45:00,0.0,0.0,0.0,0.001,0.011,0.162,0.003,0.008,0.003,-0.006,0.026,0.13
2018-03-24,04:00:00,0.0,0.0,0.0,0.001,0.01,0.157,0.003,0.008,0.003,-0.006,0.025,0.126
2018-03-24,04:15:00,-0.001,0.0,0.001,0.001,0.01,0.279,0.003,0.008,0.128,-0.005,0.15000000000000002,0.124
2018-03-24,04:30:00,-0.001,0.0,0.001,0.001,0.01,0.238,0.003,0.008,0.086,-0.005,0.108,0.12499999999999999
2018-03-24,04:45:00,0.0,0.0,0.0,0.001,0.01,0.158,0.003,0.008,0.003,-0.006,0.025,0.127
2018-03-24,05:00:00,0.0,0.0,0.0,0.001,0.01,0.145,0.003,0.008,0.003,-0.006,0.025,0.11399999999999999
2018-03-24,05:15:00,-0.001,0.0,0.0,0.001,0.01,0.21,0.003,0.008,0.071,-0.006,0.09199999999999998,0.112
2018-03-24,05:30:00,-0.001,0.0,0.001,0.001,0.01,0.27,0.003,0.008,0.133,-0.005,0.15500000000000003,0.10999999999999999
2018-03-24,05:45:00,0.0,0.0,0.0,0.001,0.01,0.178,0.003,0.008,0.036,-0.006,0.057999999999999996,0.11399999999999999
2018-03-24,06:00:00,0.0,0.0,0.0,0.001,0.01,0.143,0.003,0.008,0.003,-0.006,0.025,0.11199999999999999
2018-03-24,06:15:00,0.0,0.0,0.0,0.001,0.01,0.143,0.003,0.008,0.003,-0.006,0.025,0.11199999999999999
2018-03-24,06:30:00,-0.001,0.0,0.001,0.001,0.01,0.263,0.003,0.008,0.126,-0.005,0.14800000000000002,0.10999999999999999
2018-03-24,06:45:00,-0.001,0.0,0.001,0.001,0.01,0.204,0.003,0.008,0.065,-0.006,0.08700000000000001,0.11099999999999997
2018-03-24,07:00:00,0.0,0.0,0.0,0.001,0.01,0.142,0.003,0.008,0.003,-0.006,0.025,0.11099999999999999
2018-03-24,07:15:00,0.0,0.0,0.0,0.001,0.01,0.142,0.003,0.008,0.003,-0.006,0.025,0.11099999999999999
2018-03-24,07:30:00,-0.001,0.0,0.001,0.001,0.01,0.221,0.003,0.007,0.084,-0.006,0.10500000000000001,0.10999999999999999
2018-03-24,07:45:00,-0.002,0.0,0.001,0.0,0.01,0.653,0.003,0.007,0.134,-0.008,0.15300000000000002,0.492
2018-03-24,08:00:00,-0.001,0.001,0.0,0.001,0.01,0.321,0.003,0.008,0.036,0.034,0.057999999999999996,0.297
2018-03-24,08:15:00,0.0,0.001,0.0,0.001,0.01,0.254,0.003,0.008,0.003,0.057,0.026000000000000002,0.285
2018-03-24,08:30:00,0.0,0.001,0.0,0.001,0.01,0.209,0.003,0.008,0.003,0.102,0.026000000000000002,0.285
2018-03-24,08:45:00,-0.001,0.051,0.001,0.0,0.01,0.575,0.003,0.007,0.133,0.147,0.20400000000000001,0.518
2018-03-24,09:00:00,-0.001,0.108,0.0,0.0,0.01,0.479,0.003,0.007,0.063,0.19,0.19,0.47900000000000004
2018-03-24,09:15:00,0.0,0.118,0.0,0.002,0.01,0.129,0.003,0.007,0.003,0.215,0.143,0.20099999999999998
2018-03-24,09:30:00,-0.001,0.268,0.0,0.002,0.01,0.23,0.003,0.006,0.003,0.263,0.29100000000000004,0.20199999999999996
2018-03-24,09:45:00,0.0,0.009,0.0,0.097,0.01,0.289,0.064,0.007,0.093,0.312,0.27999999999999997,0.321
2018-03-24,10:00:00,-0.001,0.0,0.001,0.303,0.01,0.505,0.003,0.007,0.134,0.374,0.457,0.422
2018-03-24,10:15:00,0.0,0.0,0.014,0.3,0.01,0.363,0.003,0.007,0.05,0.46,0.384,0.43899999999999995
2018-03-24,10:30:00,0.001,0.0,0.0,0.288,0.01,-0.212,0.003,0.008,0.003,0.681,0.313,0.15600000000000008
2018-03-24,10:45:00,0.002,0.0,0.0,0.246,0.01,-0.223,0.003,0.008,0.003,0.659,0.272,0.16400000000000003
2018-03-24,11:00:00,0.001,0.0,0.001,0.273,0.01,-0.025,0.003,0.007,0.135,0.649,0.43000000000000005,0.19399999999999995
2018-03-24,11:15:00,0.001,0.0,0.001,0.226,0.01,-0.024,0.003,0.008,0.064,0.563,0.313,0.22599999999999992
2018-03-24,11:30:00,0.002,0.0,0.0,0.001,0.01,-0.397,0.003,0.008,0.003,0.57,0.027,0.14599999999999994
2018-03-24,11:45:00,0.001,0.0,0.001,0.001,0.01,-0.284,0.003,0.008,0.02,0.518,0.044000000000000004,0.19000000000000003
2018-03-24,12:00:00,0.0,0.0,0.001,0.002,0.01,-0.071,0.003,0.007,0.119,0.523,0.14200000000000002,0.31
2018-03-24,12:15:00,0.001,0.0,0.001,0.002,0.01,-0.28,0.003,0.007,0.135,0.744,0.15900000000000003,0.30499999999999994
2018-03-24,12:30:00,0.003,0.0,0.001,0.002,0.01,-0.635,0.003,0.008,0.09,1.017,0.117,0.2649999999999999
2018-03-24,12:45:00,0.004,0.0,0.0,0.002,0.01,-1.157,0.003,0.009,0.003,1.39,0.031,0.20199999999999987
2018-03-24,13:00:00,0.005,0.0,0.0,0.002,0.01,-1.32,0.003,0.009,0.039,1.586,0.068,0.198
2018-03-24,13:15:00,0.007,0.0,0.001,0.001,0.01,-1.966,0.003,0.009,0.138,2.263,0.16900000000000004,0.1279999999999999
2018-03-24,13:30:00,0.009,0.0,0.001,0.001,0.01,-2.536,0.003,0.01,0.096,2.775,0.13,0.10899999999999987
2018-03-24,13:45:00,0.009,0.0,0.0,0.001,0.01,-2.523,0.003,0.01,0.003,2.673,0.036000000000000004,0.11399999999999991
2018-03-24,14:00:00,0.007,0.0,0.0,0.001,0.01,-1.952,0.003,0.01,0.003,2.099,0.034,0.11300000000000024
2018-03-24,14:15:00,0.007,0.0,0.001,0.001,0.01,-2.021,0.003,0.01,0.08,2.244,0.11199999999999999,0.11100000000000032
2018-03-24,14:30:00,0.009,0.0,0.001,0.001,0.01,-2.385,0.003,0.01,0.12,2.648,0.15400000000000003,0.10900000000000032
2018-03-24,14:45:00,0.007,0.0,0.0,0.001,0.01,-1.811,0.003,0.01,0.003,1.962,0.034,0.11700000000000002
2018-03-24,15:00:00,0.008,0.0,0.0,0.001,0.01,-2.19,0.003,0.01,0.003,2.338,0.035,0.11300000000000013
2018-03-24,15:15:00,0.008,0.0,0.0,0.001,0.01,-2.149,0.003,0.01,0.031,2.324,0.063,0.11199999999999982
2018-03-24,15:30:00,0.006,0.0,0.001,0.001,0.01,-1.686,0.003,0.009,0.136,1.964,0.16600000000000004,0.11199999999999999
2018-03-24,15:45:00,0.006,0.0,0.001,0.001,0.01,-1.773,0.003,0.009,0.087,2.005,0.11699999999999999,0.11499999999999999
2018-03-24,16:00:00,0.031,0.0,0.0,0.001,0.016,-1.683,0.003,0.009,0.003,1.862,0.063,0.11600000000000005
2018-03-24,16:15:00,0.547,0.0,0.001,0.001,0.214,-0.967,0.003,0.008,0.003,1.848,0.777,0.10400000000000009
2018-03-24,16:30:00,0.505,0.0,0.001,0.001,0.14,-0.468,0.003,0.007,0.084,1.319,0.7410000000000001,0.10999999999999988
2018-03-24,16:45:00,0.141,0.0,0.001,0.001,0.11,-0.755,0.003,0.008,0.128,1.258,0.392,0.11099999999999999
2018-03-24,17:00:00,0.582,0.0,0.001,0.001,0.208,-0.252,0.003,0.007,0.004,1.167,0.8059999999999999,0.1090000000000001
2018-03-24,17:15:00,0.004,0.0,0.0,0.001,0.027,-1.064,0.003,0.009,0.003,1.228,0.04699999999999999,0.11699999999999994
2018-03-24,17:30:00,0.599,0.0,0.001,0.001,0.229,-0.274,0.003,0.007,0.022,1.243,0.862,0.1070000000000001
2018-03-24,17:45:00,0.003,0.0,0.001,0.001,0.01,-0.645,0.003,0.008,0.135,0.922,0.16100000000000003,0.11599999999999999
2018-03-24,18:00:00,0.604,0.0,0.001,0.001,0.234,0.585,0.003,0.006,0.105,0.477,0.954,0.10799999999999987
2018-03-24,18:15:00,0.001,0.0,0.0,0.001,0.01,-0.169,0.003,0.008,0.003,0.311,0.026000000000000002,0.11599999999999999
2018-03-24,18:30:00,0.637,0.0,0.001,0.001,0.245,0.772,0.003,0.006,0.003,0.23,0.896,0.10599999999999998
2018-03-24,18:45:00,0.0,0.0,0.0,0.001,0.01,0.039,0.003,0.008,0.062,0.157,0.084,0.112
2018-03-24,19:00:00,0.522,0.0,0.002,0.001,0.216,0.884,0.003,0.006,0.131,0.102,0.881,0.10499999999999998
2018-03-24,19:15:00,0.0,0.0,0.0,0.001,0.01,0.118,0.003,0.008,0.024,0.04,0.046,0.112
2018-03-24,19:30:00,0.487,0.0,0.001,0.001,0.208,0.829,0.003,0.006,0.003,-0.014,0.709,0.10599999999999998
2018-03-24,19:45:00,-0.001,0.0,0.0,0.001,0.01,0.162,0.003,0.008,0.003,-0.027,0.024,0.11100000000000002
2018-03-24,20:00:00,-0.001,0.0,0.001,0.001,0.01,0.266,0.003,0.007,0.128,-0.006,0.14900000000000002,0.11099999999999999
2018-03-24,20:15:00,-0.001,0.0,0.001,0.001,0.01,0.261,0.003,0.007,0.126,-0.005,0.14700000000000002,0.10899999999999999
2018-03-24,20:30:00,0.0,0.0,0.0,0.001,0.01,0.141,0.003,0.008,0.003,-0.006,0.025,0.10999999999999999
2018-03-24,20:45:00,0.538,0.0,0.001,0.001,0.225,0.884,0.003,0.006,0.003,-0.003,0.777,0.10399999999999998
2018-03-24,21:00:00,-0.001,0.001,0.0,0.001,0.01,0.173,0.003,0.008,0.035,-0.006,0.05700000000000001,0.10999999999999997
2018-03-24,21:15:00,-0.001,0.001,0.001,0.001,0.01,0.269,0.003,0.007,0.133,-0.005,0.15500000000000003,0.10899999999999999
2018-03-24,21:30:00,-0.001,0.001,0.0,0.001,0.01,0.185,0.003,0.008,0.048,-0.006,0.07,0.10899999999999999
2018-03-24,21:45:00,-0.001,0.001,0.0,0.001,0.01,0.141,0.003,0.008,0.003,-0.006,0.025,0.10999999999999999
2018-03-24,22:00:00,-0.001,0.001,0.0,0.001,0.01,0.228,0.003,0.008,0.003,-0.006,0.025,0.197
2018-03-24,22:15:00,-0.002,0.0,0.001,0.001,0.01,0.658,0.003,0.006,0.106,-0.004,0.125,0.529
2018-03-24,22:30:00,-0.001,0.001,0.001,0.0,0.01,0.584,0.003,0.007,0.133,-0.005,0.15400000000000003,0.42499999999999993
2018-03-24,22:45:00,-0.001,0.001,0.001,0.0,0.01,0.503,0.003,0.007,0.02,-0.005,0.041,0.457
2018-03-24,23:00:00,-0.001,0.001,0.001,0.0,0.01,0.479,0.003,0.007,0.003,-0.005,0.024,0.44999999999999996
2018-03-24,23:15:00,-0.001,0.001,0.001,0.0,0.01,0.49,0.003,0.007,0.017,-0.005,0.038000000000000006,0.44699999999999995
2018-03-24,23:30:00,-0.001,0.001,0.001,0.0,0.01,0.473,0.003,0.007,0.136,-0.005,0.15700000000000003,0.31099999999999994
2018-03-24,23:45:00,-0.001,0.001,0.001,0.001,0.01,0.236,0.003,0.007,0.082,-0.005,0.10400000000000001,0.12699999999999997
2018-03-25,00:00:00,0.0,0.001,0.0,0.001,0.01,0.156,0.003,0.008,0.003,-0.006,0.026000000000000002,0.124
2018-03-25,00:15:00,0.0,0.001,0.0,0.001,0.01,0.157,0.003,0.008,0.003,-0.006,0.026000000000000002,0.125
2018-03-25,00:30:00,-0.001,0.001,0.001,0.001,0.01,0.227,0.003,0.007,0.076,-0.005,0.098,0.124
2018-03-25,00:45:00,-0.001,0.001,0.001,0.001,0.01,0.282,0.003,0.008,0.133,-0.005,0.15600000000000003,0.12099999999999994
2018-03-25,01:00:00,0.0,0.001,0.0,0.001,0.01,0.191,0.003,0.008,0.04,-0.006,0.063,0.122
2018-03-25,01:15:00,0.0,0.0,0.0,0.001,0.01,0.155,0.003,0.008,0.003,-0.006,0.025,0.124
2018-03-25,01:30:00,0.0,0.0,0.0,0.001,0.011,0.154,0.003,0.008,0.003,-0.006,0.026,0.122
2018-03-25,01:45:00,-0.001,0.0,0.001,0.001,0.01,0.268,0.003,0.007,0.12,-0.005,0.14100000000000001,0.122
2018-03-25,02:00:00,-0.001,0.0,0.001,0.001,0.01,0.267,0.003,0.008,0.117,-0.005,0.139,0.123
2018-03-25,02:15:00,-0.001,0.0,0.0,0.001,0.01,0.157,0.003,0.008,0.003,-0.006,0.024,0.127
2018-03-25,02:30:00,-0.001,0.0,0.0,0.001,0.01,0.157,0.003,0.008,0.003,-0.006,0.024,0.127
2018-03-25,02:45:00,-0.001,0.0,0.0,0.001,0.01,0.189,0.003,0.008,0.035,-0.006,0.05600000000000001,0.127
2018-03-25,03:00:00,-0.001,0.0,0.001,0.001,0.01,0.285,0.003,0.008,0.136,-0.005,0.15800000000000003,0.12199999999999994
2018-03-25,03:15:00,-0.001,0.0,0.001,0.001,0.011,0.22,0.003,0.008,0.078,-0.005,0.10099999999999999,0.114
2018-03-25,03:30:00,0.0,0.0,0.0,0.001,0.011,0.145,0.003,0.008,0.003,-0.006,0.026,0.11299999999999999
2018-03-25,03:45:00,0.0,0.0,0.0,0.001,0.011,0.145,0.003,0.008,0.003,-0.006,0.026,0.11299999999999999
2018-03-25,04:00:00,-0.001,0.0,0.001,0.001,0.011,0.22,0.003,0.008,0.08,-0.005,0.103,0.112
2018-03-25,04:15:00,-0.001,0.0,0.001,0.001,0.01,0.269,0.003,0.007,0.13,-0.005,0.15100000000000002,0.11299999999999999
2018-03-25,04:30:00,0.0,0.0,0.0,0.001,0.01,0.155,0.003,0.008,0.016,-0.006,0.038000000000000006,0.11099999999999999
2018-03-25,04:45:00,0.0,0.0,0.0,0.001,0.01,0.142,0.003,0.008,0.003,-0.006,0.025,0.11099999999999999
2018-03-25,05:00:00,0.0,0.0,0.0,0.001,0.01,0.147,0.003,0.008,0.008,-0.006,0.030000000000000002,0.11099999999999999
2018-03-25,05:15:00,-0.001,0.0,0.001,0.001,0.01,0.273,0.003,0.007,0.136,-0.005,0.15700000000000003,0.11099999999999999
2018-03-25,05:30:00,-0.001,0.0,0.001,0.001,0.01,0.245,0.003,0.007,0.108,-0.005,0.129,0.11099999999999999
2018-03-25,05:45:00,0.0,0.0,0.0,0.001,0.01,0.142,0.003,0.008,0.003,-0.006,0.025,0.11099999999999999
2018-03-25,06:00:00,0.0,0.0,0.0,0.001,0.01,0.142,0.003,0.008,0.003,-0.006,0.025,0.11099999999999999
2018-03-25,06:15:00,0.0,0.0,0.0,0.001,0.01,0.179,0.003,0.008,0.04,-0.006,0.062,0.11099999999999999
2018-03-25,06:30:00,-0.001,0.0,0.001,0.001,0.01,0.269,0.003,0.007,0.133,-0.005,0.15400000000000003,0.10999999999999999
2018-03-25,06:45:00,0.0,0.0,0.0,0.001,0.01,0.186,0.003,0.008,0.048,-0.006,0.07,0.10999999999999999
2018-03-25,07:00:00,0.0,0.0,0.0,0.001,0.01,0.143,0.003,0.008,0.003,-0.006,0.025,0.11199999999999999
2018-03-25,07:15:00,0.0,0.0,0.0,0.001,0.01,0.143,0.003,0.008,0.003,-0.006,0.025,0.11199999999999999
2018-03-25,07:30:00,-0.001,0.0,0.001,0.0,0.01,0.66,0.003,0.007,0.099,-0.005,0.11900000000000001,0.536
2018-03-25,07:45:00,-0.002,0.001,0.001,0.001,0.01,0.565,0.003,0.007,0.133,-0.013,0.15400000000000003,0.3979999999999999
2018-03-25,08:00:00,-0.001,0.001,0.001,0.001,0.01,0.457,0.003,0.008,0.032,-0.02,0.05500000000000001,0.382
2018-03-25,08:15:00,-0.001,0.001,0.001,0.001,0.01,0.417,0.003,0.008,0.003,-0.015,0.026000000000000002,0.37599999999999995
2018-03-25,08:30:00,-0.001,0.001,0.001,0.001,0.01,0.423,0.003,0.008,0.003,0.032,0.026000000000000002,0.42899999999999994
2018-03-25,08:45:00,-0.002,0.0,0.001,0.0,0.01,0.732,0.003,0.007,0.137,0.105,0.15600000000000003,0.6809999999999999
2018-03-25,09:00:00,-0.001,0.0,0.001,0.002,0.01,0.272,0.003,0.007,0.132,0.203,0.15400000000000003,0.321
2018-03-25,09:15:00,0.0,0.0,0.001,0.002,0.01,0.088,0.003,0.007,0.168,0.344,0.19100000000000003,0.2409999999999999
2018-03-25,09:30:00,-0.001,0.0,0.002,0.002,0.01,0.275,0.003,0.006,0.395,0.391,0.41700000000000004,0.249
2018-03-25,09:45:00,0.0,0.004,0.001,0.002,0.01,0.025,0.003,0.007,0.147,0.412,0.17400000000000002,0.263
2018-03-25,10:00:00,0.0,0.143,0.001,0.001,0.01,0.006,0.003,0.007,0.131,0.472,0.29600000000000004,0.18199999999999994
2018-03-25,10:15:00,0.001,0.124,0.001,0.001,0.01,-0.174,0.003,0.007,0.098,0.572,0.245,0.15299999999999997
2018-03-25,10:30:00,0.002,0.154,0.0,0.001,0.01,-0.465,0.003,0.008,0.003,0.803,0.181,0.15700000000000003
2018-03-25,10:45:00,0.001,0.267,0.001,0.002,0.01,-0.29,0.003,0.007,0.015,0.768,0.30600000000000005,0.172
2018-03-25,11:00:00,0.001,0.0,0.001,0.257,0.01,-0.029,0.003,0.008,0.141,0.594,0.42100000000000004,0.1439999999999999
2018-03-25,11:15:00,0.001,0.0,0.001,0.313,0.01,-0.113,0.003,0.008,0.135,0.718,0.47100000000000003,0.13399999999999995
2018-03-25,11:30:00,0.002,0.0,0.001,0.289,0.01,-0.318,0.003,0.008,0.104,0.871,0.417,0.13599999999999995
2018-03-25,11:45:00,0.001,0.0,0.0,0.21,0.01,-0.17,0.003,0.008,0.003,0.597,0.235,0.19199999999999995
2018-03-25,12:00:00,0.001,0.0,0.001,0.289,0.01,0.009,0.003,0.008,0.066,0.541,0.378,0.17200000000000004
2018-03-25,12:15:00,0.001,0.0,0.001,0.164,0.01,-0.084,0.003,0.008,0.137,0.581,0.32400000000000007,0.17299999999999988
2018-03-25,12:30:00,0.001,0.0,0.001,0.001,0.01,-0.249,0.003,0.008,0.119,0.517,0.14300000000000002,0.125
2018-03-25,12:45:00,0.001,0.0,0.0,0.001,0.01,-0.226,0.003,0.008,0.003,0.369,0.026000000000000002,0.11699999999999999
2018-03-25,13:00:00,0.001,0.0,0.0,0.001,0.01,-0.259,0.003,0.008,0.003,0.402,0.026000000000000002,0.11700000000000002
2018-03-25,13:15:00,0.002,0.0,0.001,0.001,0.01,-0.42,0.003,0.008,0.106,0.667,0.131,0.11600000000000005
2018-03-25,13:30:00,0.001,0.0,0.001,0.001,0.01,-0.235,0.003,0.008,0.111,0.486,0.135,0.11599999999999999
2018-03-25,13:45:00,0.001,0.0,0.0,0.001,0.01,-0.284,0.003,0.008,0.003,0.428,0.026000000000000002,0.11800000000000002
2018-03-25,14:00:00,0.001,0.0,0.0,0.001,0.01,-0.378,0.003,0.008,0.003,0.523,0.026000000000000002,0.11900000000000002
2018-03-25,14:15:00,0.001,0.0,0.001,0.001,0.01,-0.136,0.003,0.008,0.076,0.348,0.09999999999999999,0.11199999999999997
2018-03-25,14:30:00,0.002,0.001,0.001,0.001,0.01,-0.364,0.003,0.008,0.134,0.639,0.16000000000000003,0.11499999999999999
2018-03-25,14:45:00,0.002,0.0,0.0,0.001,0.01,-0.396,0.003,0.008,0.049,0.586,0.07300000000000001,0.11699999999999994
2018-03-25,15:00:00,0.001,0.0,0.0,0.001,0.01,-0.18,0.003,0.008,0.003,0.321,0.026000000000000002,0.11500000000000002
2018-03-25,15:15:00,0.001,0.0,0.0,0.002,0.01,-0.263,0.003,0.008,0.017,0.489,0.04100000000000001,0.18499999999999997
2018-03-25,15:30:00,0.0,0.0,0.001,0.002,0.01,0.024,0.003,0.007,0.136,0.334,0.15900000000000003,0.199
2018-03-25,15:45:00,0.001,0.0,0.001,0.001,0.01,-0.288,0.003,0.008,0.085,0.53,0.109,0.13300000000000006
2018-03-25,16:00:00,0.0,0.0,0.001,0.001,0.01,-0.043,0.003,0.008,0.053,0.314,0.076,0.195
2018-03-25,16:15:00,0.0,0.0,0.001,0.001,0.01,-0.014,0.003,0.007,0.14,0.406,0.16200000000000003,0.22999999999999998
2018-03-25,16:30:00,-0.001,0.001,0.001,0.001,0.01,0.259,0.003,0.007,0.136,0.255,0.15800000000000003,0.356
2018-03-25,16:45:00,0.0,0.0,0.001,0.001,0.01,-0.087,0.003,0.007,0.082,0.404,0.10400000000000001,0.21300000000000005
2018-03-25,17:00:00,0.001,0.0,0.0,0.001,0.01,-0.126,0.003,0.008,0.005,0.308,0.028000000000000004,0.154
2018-03-25,17:15:00,0.0,0.0,0.001,0.001,0.01,-0.063,0.003,0.007,0.111,0.308,0.133,0.11199999999999999
2018-03-25,17:30:00,0.002,0.0,0.001,0.001,0.01,-0.404,0.003,0.008,0.099,0.643,0.12400000000000001,0.11499999999999998
2018-03-25,17:45:00,0.003,0.0,0.0,0.001,0.01,-0.672,0.003,0.009,0.003,0.821,0.029,0.11999999999999991
2018-03-25,18:00:00,0.001,0.0,0.0,0.001,0.01,-0.371,0.003,0.008,0.003,0.517,0.026000000000000002,0.12000000000000002
2018-03-25,18:15:00,0.49,0.001,0.001,0.001,0.213,0.201,0.003,0.006,0.098,0.721,0.813,0.10899999999999999
2018-03-25,18:30:00,0.001,0.001,0.001,0.001,0.01,-0.154,0.003,0.008,0.13,0.421,0.15500000000000003,0.11199999999999999
2018-03-25,18:45:00,0.0,0.001,0.0,0.001,0.01,-0.04,0.003,0.008,0.004,0.181,0.027000000000000003,0.11399999999999999
2018-03-25,19:00:00,0.0,0.0,0.0,0.001,0.01,0.06,0.003,0.008,0.003,0.078,0.025,0.11300000000000002
2018-03-25,19:15:00,0.443,0.0,0.001,0.001,0.202,0.821,0.003,0.006,0.072,0.013,0.728,0.10599999999999998
2018-03-25,19:30:00,-0.001,0.0,0.001,0.001,0.01,0.334,0.003,0.007,0.134,-0.022,0.15500000000000003,0.15699999999999997
2018-03-25,19:45:00,-0.001,0.0,0.0,0.002,0.01,0.391,0.003,0.007,0.044,-0.024,0.065,0.302
2018-03-25,20:00:00,-0.001,0.0,0.0,0.002,0.01,0.337,0.003,0.007,0.003,-0.005,0.024,0.308
2018-03-25,20:15:00,-0.001,0.0,0.0,0.002,0.01,0.358,0.003,0.007,0.031,-0.005,0.052000000000000005,0.301
2018-03-25,20:30:00,-0.002,0.0,0.001,0.002,0.01,0.464,0.003,0.006,0.135,-0.004,0.15500000000000003,0.305
2018-03-25,20:45:00,-0.001,0.0,0.0,0.002,0.01,0.388,0.003,0.007,0.061,-0.004,0.082,0.302
2018-03-25,21:00:00,-0.001,0.0,0.0,0.002,0.01,0.326,0.003,0.007,0.003,-0.005,0.024,0.297
2018-03-25,21:15:00,-0.001,0.001,0.0,0.001,0.01,0.362,0.003,0.008,0.003,-0.005,0.025,0.33199999999999996
2018-03-25,21:30:00,-0.001,0.001,0.001,0.0,0.01,0.505,0.003,0.007,0.133,-0.005,0.15400000000000003,0.346
2018-03-25,21:45:00,-0.001,0.001,0.001,0.0,0.01,0.481,0.003,0.007,0.104,-0.005,0.125,0.351
2018-03-25,22:00:00,-0.001,0.001,0.0,0.0,0.01,0.378,0.003,0.008,0.003,-0.006,0.024,0.348
2018-03-25,22:15:00,-0.001,0.001,0.0,0.0,0.01,0.433,0.003,0.008,0.003,-0.006,0.024,0.40299999999999997
2018-03-25,22:30:00,-0.001,0.001,0.001,0.0,0.01,0.559,0.003,0.007,0.089,-0.005,0.11,0.44400000000000006
2018-03-25,22:45:00,-0.002,0.001,0.001,0.0,0.01,0.608,0.003,0.007,0.131,-0.005,0.15100000000000002,0.45199999999999996
2018-03-25,23:00:00,-0.001,0.001,0.0,0.001,0.01,0.32,0.003,0.008,0.016,-0.006,0.038000000000000006,0.276
2018-03-25,23:15:00,-0.001,0.001,0.0,0.001,0.01,0.198,0.003,0.008,0.003,-0.006,0.025,0.167
2018-03-25,23:30:00,-0.001,0.001,0.0,0.001,0.01,0.231,0.003,0.008,0.049,-0.006,0.07100000000000001,0.154
2018-03-25,23:45:00,-0.001,0.001,0.001,0.001,0.01,0.313,0.003,0.007,0.135,-0.005,0.15700000000000003,0.15099999999999997
2018-03-26,00:00:00,-0.001,0.001,0.0,0.001,0.01,0.239,0.003,0.008,0.062,-0.006,0.084,0.14899999999999997
2018-03-26,00:15:00,-0.001,0.001,0.0,0.001,0.01,0.177,0.003,0.008,0.003,-0.006,0.025,0.146
2018-03-26,00:30:00,-0.001,0.001,0.0,0.001,0.011,0.179,0.003,0.008,0.008,-0.006,0.031,0.142
2018-03-26,00:45:00,-0.001,0.001,0.001,0.001,0.011,0.305,0.003,0.008,0.137,-0.005,0.16100000000000003,0.13899999999999996
2018-03-26,01:00:00,-0.001,0.001,0.001,0.001,0.01,0.254,0.003,0.008,0.087,-0.005,0.11,0.139
2018-03-26,01:15:00,-0.001,0.0,0.0,0.001,0.01,0.172,0.003,0.008,0.003,-0.006,0.024,0.142
2018-03-26,01:30:00,-0.001,0.0,0.0,0.001,0.01,0.172,0.003,0.008,0.003,-0.006,0.024,0.142
2018-03-26,01:45:00,-0.001,0.001,0.001,0.001,0.01,0.268,0.003,0.008,0.102,-0.005,0.12499999999999999,0.138
2018-03-26,02:00:00,-0.001,0.001,0.001,0.001,0.01,0.296,0.003,0.008,0.13,-0.005,0.15300000000000002,0.13799999999999996
2018-03-26,02:15:00,-0.001,0.0,0.0,0.001,0.01,0.173,0.003,0.008,0.004,-0.006,0.025,0.142
2018-03-26,02:30:00,-0.001,0.0,0.0,0.001,0.01,0.173,0.003,0.008,0.003,-0.006,0.024,0.143
2018-03-26,02:45:00,-0.001,0.0,0.0,0.001,0.01,0.226,0.003,0.008,0.058,-0.006,0.079,0.14100000000000001
2018-03-26,03:00:00,-0.001,0.0,0.001,0.001,0.01,0.301,0.003,0.007,0.134,-0.005,0.15500000000000003,0.14099999999999996
2018-03-26,03:15:00,-0.001,0.0,0.0,0.001,0.01,0.213,0.003,0.008,0.044,-0.006,0.065,0.142
2018-03-26,03:30:00,0.0,0.0,0.0,0.001,0.01,0.171,0.003,0.008,0.003,-0.006,0.025,0.14
2018-03-26,03:45:00,-0.001,0.0,0.0,0.001,0.01,0.187,0.003,0.008,0.018,-0.006,0.039,0.142
2018-03-26,04:00:00,-0.001,0.0,0.001,0.001,0.01,0.303,0.003,0.007,0.136,-0.005,0.15700000000000003,0.14099999999999996
2018-03-26,04:15:00,-0.001,0.0,0.001,0.001,0.01,0.242,0.003,0.008,0.073,-0.005,0.09499999999999999,0.14200000000000002
2018-03-26,04:30:00,0.0,0.001,0.0,0.001,0.01,0.173,0.003,0.008,0.003,-0.006,0.026000000000000002,0.141
2018-03-26,04:45:00,0.0,0.0,0.0,0.001,0.01,0.172,0.003,0.008,0.003,-0.006,0.025,0.141
2018-03-26,05:00:00,-0.001,0.0,0.001,0.001,0.01,0.278,0.003,0.007,0.111,-0.005,0.132,0.14100000000000001
2018-03-26,05:15:00,-0.001,0.0,0.001,0.001,0.01,0.292,0.003,0.007,0.126,-0.005,0.14700000000000002,0.13999999999999996
2018-03-26,05:30:00,0.0,0.0,0.0,0.001,0.01,0.173,0.003,0.008,0.003,-0.006,0.025,0.142
2018-03-26,05:45:00,-0.001,0.0,0.0,0.001,0.01,0.173,0.003,0.008,0.003,-0.006,0.024,0.143
2018-03-26,06:00:00,-0.001,0.0,0.0,0.001,0.01,0.221,0.003,0.008,0.053,-0.006,0.074,0.14100000000000001
